epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6914757619733396,0.6924260854721069,0.5220410629459049,0.5119944855570793,6.560030937194824,0.5897059440612793
2,0.687728613615036,0.6910170048475266,0.5347410932831143,0.5127757355570793,6.547718524932861,0.43925097584724426
3,0.6834960780713869,0.6904490023851395,0.5529325183319009,0.5284007355570793,6.563424110412598,0.4145401120185852
4,0.6805008176876151,0.6939558148384094,0.5590466487666835,0.5174632355570793,6.593794345855713,0.38985884189605713
5,0.6764643697634988,0.6936408579349518,0.5734639193700708,0.528125,6.650680065155029,0.40178653597831726
6,0.6728359162807465,0.6955038279294967,0.5745018118101618,0.5258731618523598,6.719711780548096,0.40012019872665405
7,0.6694854368334231,0.6940421342849732,0.5884095715439838,0.54140625,6.802689552307129,0.4239468276500702
8,0.6658144431269687,0.6975422739982605,0.5843146135625632,0.52734375,6.891594409942627,0.41073814034461975
9,0.6593650527622389,0.700815635919571,0.6008454107719919,0.52578125,6.995831489562988,0.42750033736228943
10,0.6555915695169697,0.7055523604154587,0.5995999396495197,0.5374080896377563,7.10075569152832,0.38524484634399414
11,0.649790623265764,0.7088117659091949,0.6162439613886501,0.5250919118523598,7.213033199310303,0.4016629457473755
12,0.6420443602230238,0.714802011847496,0.6200369868589484,0.5178768396377563,7.340729236602783,0.39715635776519775
13,0.637031399037527,0.7274919837713242,0.6259624096362487,0.5256893396377563,7.470917224884033,0.41367611289024353
