epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6941191275482592,0.6949908405542373,0.5268342391304348,0.49547822028398514,9.455305099487305,1.9814069271087646
2,0.6873303515755612,0.6919421344995499,0.5463654891304348,0.5227746218442917,9.644913673400879,1.6452375650405884
3,0.6822241881619329,0.6990369945764542,0.5601222826086957,0.507291667163372,9.89376449584961,1.5586130619049072
4,0.6740077073159425,0.7250166237354279,0.5791440217391305,0.4906960234045982,10.214856147766113,1.7171932458877563
5,0.6672761939142061,0.7153966665267945,0.5932404891304348,0.5172111749649048,10.605391502380371,1.7889783382415771
6,0.6550193360966184,0.7262117296457291,0.6034307065217391,0.5023674249649048,11.0404691696167,1.828796625137329
7,0.6419337067915045,0.7605711966753006,0.6280570652173914,0.509635417163372,11.53873348236084,1.9504220485687256
8,0.6299677303303843,0.7663067072629929,0.6300951086956522,0.5086174249649048,12.033392906188965,1.9601774215698242
9,0.6150667343450629,0.8257563024759292,0.6503057065217391,0.5133522734045982,12.58114242553711,1.9869990348815918
10,0.5944854876269465,0.8238714158535003,0.6717051630434783,0.5036931812763215,13.152496337890625,2.033076524734497
11,0.5643857558784278,0.8894910007715225,0.6987092391304348,0.49450757503509524,13.710769653320312,1.9427350759506226
12,0.540941458357417,0.9718081474304199,0.7100883152173914,0.49441288113594056,14.290791511535645,2.000302791595459
