epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6961124958572807,0.6861316174268722,0.5056782580993988,0.54296875,6.6069159507751465,1.2559970617294312
2,0.6881598561674684,0.6896936058998108,0.5306143963729942,0.5180729180574417,6.660188674926758,1.0487951040267944
3,0.6855076603837066,0.6887253195047378,0.5418413825087495,0.5439583361148834,6.76341438293457,1.0057368278503418
4,0.6797243644902994,0.6921234130859375,0.5509627435233567,0.53203125,6.9023966789245605,0.9927400350570679
5,0.6748098436292711,0.69211365878582,0.5622319019102788,0.540416668355465,7.079276084899902,1.0795667171478271
6,0.6694664712790604,0.70501529276371,0.5789292945966615,0.5511979192495347,7.302194595336914,1.0800052881240845
7,0.6676929442437141,0.6919667303562165,0.5757964623498393,0.5418229192495346,7.526712894439697,1.0931872129440308
8,0.6579238497293912,0.6988022744655609,0.5906683776404832,0.5541145861148834,7.77799654006958,1.0467860698699951
9,0.650615223816463,0.7362572938203812,0.587044534447429,0.5284375011920929,8.056001663208008,1.0947002172470093
10,0.6423159529874612,0.7190039962530136,0.6014645990434584,0.554427084326744,8.335289001464844,1.099234700202942
11,0.6330081899087507,0.7251621872186661,0.6104594419945727,0.5542187511920929,8.621041297912598,1.0487682819366455
