epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6954491498706105,0.6915800511837006,0.5098623964157734,0.5053645849227906,9.270557403564453,1.3991538286209106
2,0.6823914411303761,0.6964477896690369,0.5637772315806084,0.5144270837306977,9.293988227844238,1.126002311706543
3,0.6716927892559177,0.6965717107057572,0.5814174859078376,0.5165625005960465,9.383219718933105,1.1292626857757568
4,0.6586151751843128,0.7186117827892303,0.5966538944087185,0.504166667163372,9.556286811828613,1.2122869491577148
5,0.6429501450978793,0.7281927049160004,0.6214243540397058,0.5141666680574417,9.809123039245605,1.3163336515426636
6,0.6240711382457188,0.7515017956495285,0.6485956474974915,0.51484375,10.109761238098145,1.348786473274231
7,0.5983218367283161,0.7854941576719284,0.6753391892045408,0.5236458361148835,10.46379566192627,1.352121353149414
8,0.5678356971059527,0.8526161760091782,0.7015646086944328,0.4926562517881393,10.84151554107666,1.311363935470581
9,0.5307720126686516,0.8995260626077652,0.7292510120423286,0.5178645849227905,11.24388313293457,1.305985450744629
10,0.5032547702501108,0.9302423596382141,0.7554583575699355,0.5131770849227906,11.647263526916504,1.3011723756790161
11,0.4605773942811148,1.0544470489025115,0.779258844616649,0.4953125,12.040918350219727,1.2416373491287231
