epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6963164871865577,0.6926154136657715,0.49708104395604397,0.51484375,6.668365955352783,0.7565832734107971
2,0.6867162107111333,0.6926387786865235,0.5441111306567769,0.52421875,6.718541622161865,0.48670846223831177
3,0.6821327353571798,0.6946618139743805,0.5525744413281535,0.51875,6.803445816040039,0.5394316911697388
4,0.676760176380912,0.7008530884981156,0.5654023394479857,0.51015625,6.903291702270508,0.5133436322212219
5,0.6694079965025515,0.7015085995197297,0.5817418465247521,0.50859375,7.02297306060791,0.5410833358764648
6,0.6618972721990648,0.7066956847906113,0.5896235819046314,0.51796875,7.161970138549805,0.546600878238678
7,0.6530088664411189,0.71031956076622,0.6038694165565155,0.51171875,7.32957124710083,0.5675076246261597
8,0.6422625184059143,0.7317916423082351,0.6265841015092619,0.52265625,7.512174606323242,0.5740732550621033
9,0.632510435450208,0.7315591901540757,0.6308711446248568,0.51953125,7.694766044616699,0.5589555501937866
10,0.6184896807094197,0.7399997740983963,0.647903004190424,0.515625,7.889077186584473,0.5629224181175232
11,0.6063825298141647,0.757696607708931,0.6606035088444804,0.50859375,8.07868480682373,0.5477614402770996
