epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6921163920475089,0.6926384955644608,0.5128698672937311,0.5119944855570793,6.541375160217285,1.044847011566162
2,0.6874122068933819,0.690868255496025,0.5384586353016936,0.5174632355570793,6.555881023406982,0.7976372241973877
3,0.6817579075046207,0.6932036727666855,0.5529136476309403,0.5173713237047195,6.630281448364258,0.7471928000450134
4,0.678505856057872,0.6986080408096313,0.5626132248536401,0.5196231618523598,6.73608922958374,0.7304733395576477
5,0.6734737481759943,0.6970662027597427,0.5727845715439838,0.53203125,6.8939642906188965,0.7929220199584961
6,0.6691439022188601,0.7061665207147598,0.5738224639840748,0.5165900737047195,7.060210227966309,0.8026412129402161
7,0.6633319634458293,0.7054868519306183,0.5911269628483317,0.5294117659330368,7.265246868133545,0.8660908341407776
8,0.6597519491029822,0.7097903549671173,0.5977506041526794,0.5119944855570793,7.471667766571045,0.8342840671539307
9,0.646038056715675,0.7241234451532363,0.6203577900710313,0.50625,7.7069549560546875,0.8375505805015564
10,0.6422162250332211,0.733362028002739,0.6138851150222446,0.51875,7.936230659484863,0.7829063534736633
11,0.634410493399786,0.7431980907917023,0.6349637683319009,0.5116268396377563,8.184820175170898,0.8124175667762756
12,0.6195067471784094,0.758758682012558,0.6448331825111223,0.5022518396377563,8.443324089050293,0.8175119757652283
