epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6980136659119155,0.6907029181718827,0.49400700055635893,0.52265625,6.655290603637695,0.7247735261917114
2,0.6893210031174042,0.6904617875814438,0.5367278888985351,0.52109375,6.693386077880859,0.4810469448566437
3,0.6851727268198035,0.6916320860385895,0.5446760896798019,0.52734375,6.768641471862793,0.5261399745941162
4,0.6806897317970192,0.6927772641181946,0.5581908009864471,0.5140625,6.865540981292725,0.535384476184845
5,0.673463218159728,0.6964370906352997,0.5750564959023025,0.50703125,6.98639440536499,0.5475513935089111
6,0.6653255545175992,0.7012027859687805,0.5917006377335433,0.51015625,7.13765287399292,0.5840345621109009
7,0.6573123368588123,0.7071720421314239,0.6020360687276819,0.52734375,7.309617519378662,0.5841847062110901
8,0.6444528751320892,0.725983738899231,0.6253877170793303,0.5171875,7.508059978485107,0.6089631915092468
9,0.6336076495411632,0.7264536172151566,0.6348535536409734,0.5171875,7.708194732666016,0.6028750538825989
10,0.6172808710035387,0.7350403219461441,0.6521900473060188,0.5171875,7.923417568206787,0.6043282151222229
11,0.602213421365717,0.751290449500084,0.6690612808688656,0.52265625,8.136240005493164,0.5753574967384338
12,0.5826816761886681,0.7621978491544723,0.6886354566930415,0.52578125,8.35027027130127,0.5624113082885742
