epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6928379260576688,0.6920573770999908,0.5150988121609111,0.5125,6.619990348815918,0.6097522377967834
2,0.685801129419725,0.6920162111520767,0.5504696912817902,0.5125,6.668495178222656,0.48400190472602844
3,0.6807366642323169,0.6943765938282013,0.5632089684297751,0.52109375,6.747488975524902,0.5042093992233276
4,0.6736253093887161,0.6980929493904113,0.5772609445419941,0.5265625,6.859209060668945,0.5295771956443787
5,0.667221569097959,0.703470504283905,0.5824674315504975,0.51640625,6.983688831329346,0.5135100483894348
6,0.6605028903091347,0.7083229690790176,0.6008175290547885,0.53046875,7.119895935058594,0.5187477469444275
7,0.6507400143277514,0.7196077466011047,0.6149027380314502,0.51484375,7.275489807128906,0.5562678575515747
8,0.6401737817041167,0.7243403404951095,0.6276032433405028,0.525,7.445868968963623,0.5475010275840759
9,0.6275129809484377,0.7329566329717636,0.6446074083611205,0.52734375,7.629079818725586,0.5425945520401001
10,0.6145204692096501,0.760643407702446,0.6566875662122454,0.53125,7.819164276123047,0.5444144010543823
11,0.6005532505748036,0.7741634666919708,0.6734701788032448,0.52109375,8.008678436279297,0.5422905683517456
12,0.5814888942372668,0.784690472483635,0.6945841456507589,0.51875,8.200831413269043,0.521812915802002
