epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6971405430154486,0.6924667596817017,0.5147664835164835,0.50390625,9.215449333190918,1.7881617546081543
2,0.6858871618469993,0.6927984356880188,0.5532446379189963,0.5328125,9.226794242858887,1.3986117839813232
3,0.6814023544500162,0.6955676972866058,0.5546293422416017,0.50625,9.376163482666016,1.5640640258789062
4,0.6708330335197868,0.7041055262088776,0.5757322311401367,0.51796875,9.621856689453125,1.5773119926452637
5,0.6613398272912581,0.7123093396425247,0.5848325058654115,0.51015625,9.978302001953125,1.7963123321533203
6,0.6484461642883637,0.7162372320890427,0.6087435745930934,0.53984375,10.402366638183594,1.8779057264328003
7,0.6293959218067128,0.7409301429986954,0.6241525608104664,0.52109375,10.878336906433105,1.8550546169281006
8,0.6089730799853147,0.7694627493619919,0.6511875220707485,0.5296875,11.427590370178223,1.8885663747787476
9,0.5774517832221565,0.8144641578197479,0.6836228285517011,0.52421875,11.977580070495605,1.824570655822754
10,0.5570249865343283,0.8401224911212921,0.7021667845956572,0.5125,12.5310640335083,1.8334752321243286
11,0.5207123710558965,0.9404834121465683,0.7306861484443749,0.50859375,13.085145950317383,1.773612141609192
