epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6959161804272578,0.6929002791643143,0.5094381423441918,0.50546875,6.72291898727417,1.2646446228027344
2,0.6861500117804978,0.6938159376382828,0.5513448243612772,0.50703125,6.8532514572143555,0.962085485458374
3,0.6815415267105941,0.7011262267827988,0.5420728463392991,0.51484375,7.046222686767578,0.9742509126663208
4,0.6740284431111682,0.6998417198657989,0.5724587912087912,0.51796875,7.2841315269470215,1.0236973762512207
5,0.6644880693037432,0.704344853758812,0.5863833741827326,0.515625,7.595032215118408,1.1325055360794067
6,0.6549624420784332,0.7127284675836563,0.5980536597115653,0.515625,7.938775539398193,1.1388615369796753
7,0.641352681013254,0.7211842805147171,0.6093805386469915,0.5171875,8.332708358764648,1.1418906450271606
8,0.6251312978975065,0.7812218368053436,0.6334633106713766,0.5046875,8.741479873657227,1.1850322484970093
9,0.6032396816945338,0.7639586716890335,0.6583492113993719,0.5109375,9.142045021057129,1.154998779296875
10,0.5857700512304411,0.7946127325296402,0.6690280483319209,0.5296875,9.554224014282227,1.1315908432006836
11,0.5611659219631782,0.8459597826004028,0.6966722791011517,0.50859375,9.954503059387207,1.123029351234436
