epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6944069731366503,0.6910828500986099,0.5143067614062802,0.5109375,9.241636276245117,1.7882583141326904
2,0.6836331807650052,0.6949855774641037,0.5448311763805348,0.51640625,9.279352188110352,1.4558900594711304
3,0.6786932250955603,0.69694002866745,0.5657955951743073,0.51171875,9.414138793945312,1.5074554681777954
4,0.6663296124437353,0.703094431757927,0.5881336403417063,0.52109375,9.654617309570312,1.5496565103530884
5,0.655813142493531,0.7114197701215744,0.5967021885809007,0.53125,10.017802238464355,1.7100183963775635
6,0.6395943525073292,0.7230271875858307,0.6311923959753015,0.5125,10.455886840820312,1.7257938385009766
7,0.6179906398385435,0.7494269937276841,0.6466789258705391,0.52265625,10.967432022094727,1.7688015699386597
8,0.5960148586021675,0.7758149564266205,0.6691609797896919,0.515625,11.502143859863281,1.7957826852798462
9,0.5724054332617875,0.8264889508485794,0.692484934251387,0.51796875,12.05526065826416,1.8386836051940918
10,0.5453153383600843,0.9160533815622329,0.721752038368812,0.5,12.566522598266602,1.725975513458252
11,0.5116579961645734,0.9385675549507141,0.7305255224416544,0.51171875,13.091575622558594,1.7414075136184692
