epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6930400545780475,0.6905616044998169,0.5110167048789642,0.525,6.579845905303955,0.6626698970794678
2,0.6847414249902243,0.6917991667985917,0.5438064959023025,0.53046875,6.59857702255249,0.5037725567817688
3,0.6799164794303558,0.6923278898000718,0.5599521444394038,0.5234375,6.656544208526611,0.51055508852005
4,0.6729973869009332,0.6971160918474197,0.572624955531005,0.525,6.739664077758789,0.5101302266120911
5,0.6667845864872356,0.7010628461837769,0.582616979604239,0.53046875,6.834911346435547,0.49973025918006897
6,0.6593354429517474,0.702509343624115,0.597521933552983,0.5203125,6.950424671173096,0.5280963182449341
7,0.650506079851926,0.7116157382726669,0.6148916607374674,0.52578125,7.082510471343994,0.5467544198036194
8,0.6411887911649851,0.7179457515478134,0.6190014619093674,0.5296875,7.2341508865356445,0.5504222512245178
9,0.6293631661069262,0.7171439379453659,0.6357009921755109,0.515625,7.384032726287842,0.5195288062095642
10,0.6161761015326113,0.7332152843475341,0.6561669176751441,0.53359375,7.55476188659668,0.5269943475723267
11,0.6076668586049762,0.7378730267286301,0.6612792447373107,0.5234375,7.72398567199707,0.526214599609375
