epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6937019916681143,0.6890198141336441,0.512179856116955,0.5265625,9.233602523803711,1.000891923904419
2,0.6848411619008242,0.6900112688541412,0.5441443631937216,0.52265625,9.22504997253418,0.77674400806427
3,0.676435078893389,0.6896737813949585,0.5716335072622194,0.528125,9.266427993774414,0.7612115144729614
4,0.6674622683734684,0.7050139456987381,0.580899946637206,0.52890625,9.360894203186035,0.8088385462760925
5,0.6609345491115863,0.6945675671100616,0.6030496719119313,0.53203125,9.48764705657959,0.8327635526657104
6,0.6471387082403832,0.7174870938062667,0.615235067330874,0.5109375,9.65485954284668,0.8488888740539551
7,0.6323247191670177,0.7221225649118423,0.636841988498038,0.51796875,9.860435485839844,0.8803821206092834
8,0.6185935814302046,0.7344333738088608,0.6530208698995821,0.53671875,10.090721130371094,0.8881866931915283
9,0.5992257457513076,0.7656768411397934,0.6767380800875988,0.5125,10.339802742004395,0.8813940286636353
10,0.5826298551900047,0.7561237454414368,0.6884471374553639,0.52734375,10.58842658996582,0.8894565105438232
11,0.5567707628994197,0.7929773569107056,0.7114221460216648,0.51640625,10.849106788635254,0.8321545720100403
