epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6962037780782678,0.6906562060117721,0.4979617156825223,0.5140625,9.212669372558594,0.9890866279602051
2,0.6863404918502976,0.6905715107917786,0.5480547678339612,0.51015625,9.189793586730957,0.7998809814453125
3,0.6798779420800262,0.6955104947090149,0.5656072752816337,0.5125,9.234797477722168,0.8079840540885925
4,0.6710239609519204,0.6993832617998124,0.5838133640341706,0.51171875,9.345961570739746,0.8790810108184814
5,0.6638022235461644,0.7171040147542953,0.5959987587981171,0.50625,9.495603561401367,0.9115607142448425
6,0.6496326137375046,0.714328595995903,0.6157834097579286,0.5015625,9.679764747619629,0.9364612102508545
7,0.6340274345743787,0.7269850075244904,0.6308157568449503,0.5359375,9.902634620666504,0.9092006087303162
8,0.6173801343519609,0.747486361861229,0.6503234669402406,0.53515625,10.160615921020508,0.9182664155960083
9,0.5953245817959963,0.7599677473306656,0.6798287394282582,0.5125,10.43397331237793,0.9420297741889954
10,0.5718767593850146,0.8044980496168137,0.694766926241445,0.51015625,10.716517448425293,0.8931359052658081
11,0.5490376330338992,0.8343422383069992,0.7095666429498694,0.5140625,11.000147819519043,0.8593650460243225
12,0.519247755244538,0.8626562476158142,0.7364797500463632,0.52265625,11.280672073364258,0.8461588025093079
