epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6933397236077682,0.6902995020151138,0.5146437198247599,0.5114889711141586,9.225205421447754,0.847615659236908
2,0.6855895104615585,0.6930829405784606,0.5479883758918099,0.5159007355570793,9.17780590057373,0.6339987516403198
3,0.6812990988078325,0.6924398630857468,0.555480072679727,0.5237132355570793,9.159780502319336,0.5907604694366455
4,0.6755972530530847,0.7051613241434097,0.5738413346850354,0.510523897409439,9.184428215026855,0.6339733004570007
5,0.6718321760063586,0.695194560289383,0.5792761172937311,0.5397518396377563,9.233306884765625,0.6582775712013245
6,0.6675570950559948,0.699718788266182,0.5879378020763397,0.5238051474094391,9.311962127685547,0.6513836979866028
7,0.6612012198437816,0.7063324183225632,0.5996188106744186,0.5321231618523597,9.414908409118652,0.684646725654602
8,0.65318637891956,0.7102726429700852,0.6084692031145096,0.5267463237047195,9.539493560791016,0.6599901914596558
9,0.6480061794104783,0.7188616544008255,0.6198482792014661,0.5323069855570793,9.681466102600098,0.6731985211372375
10,0.6384542500195296,0.7280557096004486,0.6194519928616026,0.5220588237047196,9.83731460571289,0.6721624135971069
11,0.6296843938205553,0.7299292206764221,0.6320576693700708,0.5224724262952805,10.004461288452148,0.6911507248878479
