epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6928071995144305,0.6924734950065613,0.5250792574623356,0.5159926474094391,6.54856538772583,0.9801620244979858
2,0.6859610151985417,0.6922331750392914,0.5459880738154702,0.514430147409439,6.561295509338379,0.7552244663238525
3,0.6833170386760131,0.7012118577957154,0.553026871998673,0.502711397409439,6.628631591796875,0.7511737942695618
4,0.6785748853631641,0.7011958867311477,0.5649343298181243,0.5175551474094391,6.739503383636475,0.7762970328330994
5,0.6734147946471754,0.7007053554058075,0.575992602692998,0.5212775737047195,6.888331413269043,0.7893814444541931
6,0.6683608112127885,0.7214820742607116,0.5890889193700708,0.5159926474094391,7.0709686279296875,0.8423630595207214
7,0.6619798942752506,0.7054901450872422,0.5955615944188574,0.53125,7.2619476318359375,0.8430289030075073
8,0.6570086524538372,0.7140671402215958,0.5977317331277806,0.5236213237047196,7.491649150848389,0.8461583852767944
9,0.6494633885829345,0.7302426755428314,0.6111865944188574,0.5237132355570793,7.7302470207214355,0.8152244687080383
10,0.637867144268492,0.733185812830925,0.6259624096362487,0.5352481618523598,7.975777626037598,0.799756646156311
11,0.6316467620756315,0.7329345703125,0.636152627027553,0.5234375,8.22262191772461,0.8217223882675171
12,0.6237298781457155,0.7561056047677994,0.6460220412067745,0.5251838237047195,8.48643970489502,0.7833906412124634
