epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6952009351698907,0.6933904886245728,0.5136398689432459,0.5075000017881394,9.259833335876465,1.3849961757659912
2,0.6835276864387176,0.6979064553976059,0.5520562221715738,0.5087500005960465,9.303871154785156,1.116699457168579
3,0.6705753560904618,0.7000643968582153,0.5894423559471801,0.5319270849227905,9.437049865722656,1.1803579330444336
4,0.6580632774384467,0.7141433089971543,0.6015941297614967,0.5155208349227905,9.630473136901855,1.2438381910324097
5,0.636883597452562,0.7378773719072342,0.6272833524169502,0.51875,9.901880264282227,1.2869288921356201
6,0.6137371967127035,0.7544918030500412,0.6551655583329253,0.5244270861148834,10.211979866027832,1.2560352087020874
7,0.5833268466886583,0.7874682456254959,0.6874186671697177,0.5256770849227905,10.583503723144531,1.3160995244979858
8,0.5578560953611856,0.7991696447134018,0.7088604929682972,0.5051562517881394,10.953789710998535,1.3124675750732422
9,0.518595570063853,0.8876839280128479,0.7397881726642231,0.513072918355465,11.351699829101562,1.2764633893966675
10,0.4927832323771257,0.9032596170902252,0.7605220983316611,0.5178645849227905,11.7498197555542,1.2772135734558105
11,0.4439940966747619,0.9788489222526551,0.7971581600524567,0.5290104180574418,12.124054908752441,1.1674312353134155
