epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6933195001476413,0.6902118235826492,0.5157635676991809,0.51328125,6.607105731964111,0.7033255696296692
2,0.6869516569179493,0.6873030573129654,0.5328495518846826,0.5410937517881393,6.622217178344727,0.5205279588699341
3,0.6847607781598856,0.6883689552545548,0.546025520497626,0.5209895849227906,6.653503894805908,0.5225012898445129
4,0.6786841219598121,0.6894235491752625,0.5608552628821069,0.5171875,6.713267803192139,0.4931659400463104
5,0.6750129159990248,0.6910261005163193,0.5693108976542295,0.5282291680574417,6.786440372467041,0.4942300617694855
6,0.670675664812654,0.700049439072609,0.5730251106587085,0.50390625,6.883040428161621,0.5244134068489075
7,0.6666947066128909,0.6940845221281051,0.5809867218300536,0.5288020849227906,6.987505912780762,0.5503265857696533
8,0.6599762433177823,0.7015326529741287,0.5908641795535664,0.5258854180574417,7.118585586547852,0.5552160739898682
9,0.6545492705408034,0.7077454179525375,0.5906683776404832,0.5189583361148834,7.252948760986328,0.54168301820755
10,0.647638894044436,0.7131594657897949,0.6017417344418201,0.5233333349227905,7.390138626098633,0.5144006013870239
11,0.6415824542988787,0.7215770989656448,0.6113601313842522,0.5149479180574417,7.5435309410095215,0.5243248343467712
12,0.6341692156844086,0.7308614581823349,0.6207164545635601,0.5346875011920929,7.698078155517578,0.5292397737503052
