epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6953849969329414,0.6936658978462219,0.5113324175824175,0.49921875,9.326668739318848,0.9602175354957581
2,0.6843614054250193,0.6907254159450531,0.5545961093771589,0.53203125,9.404645919799805,0.7380572557449341
3,0.6781800238640754,0.6958173662424088,0.5599521444394038,0.50703125,9.526771545410156,0.7749439477920532
4,0.668756963787498,0.7006300091743469,0.5875852972596556,0.51640625,9.6953706741333,0.8264777064323425
5,0.660824450817737,0.7020135968923569,0.598590924844637,0.5109375,9.886736869812012,0.8559701442718506
6,0.6473458435509231,0.7069455862045289,0.6224687610353742,0.5359375,10.119894027709961,0.88371342420578
7,0.6320813127926418,0.7216957360506058,0.6301510989010989,0.49609375,10.383315086364746,0.9095507860183716
8,0.616921705859048,0.7395647197961808,0.6501683795845116,0.53125,10.66578483581543,0.902544379234314
9,0.5901961339699043,0.7603888362646103,0.6770814866810054,0.52109375,10.965487480163574,0.9386246800422668
10,0.5709767240089375,0.7835296243429184,0.6946063008937207,0.50546875,11.283597946166992,0.9146802425384521
11,0.54521221610216,0.8252916127443314,0.7238346325172172,0.5125,11.58704662322998,0.8705127239227295
12,0.5151721170315375,0.8607259631156922,0.7421681140805338,0.51171875,11.889835357666016,0.8358721137046814
