epoch,train_loss,val_loss,train_acc,val_acc,weight_norm,delta_weight_norm
1,0.6963135796588856,0.6924138277769089,0.4934808133722662,0.5125,6.6163129806518555,0.7790363430976868
2,0.686811836211236,0.6921480029821396,0.5446317791938782,0.5390625,6.625724792480469,0.49482420086860657
3,0.6820048945290702,0.695931413769722,0.5527406059778653,0.5125,6.67431116104126,0.5541095733642578
4,0.6773897461838775,0.6998442590236664,0.5647210649081639,0.51953125,6.738731384277344,0.5130144357681274
5,0.6697432490495535,0.7017755538225174,0.5802131334503928,0.51328125,6.832535743713379,0.5441080927848816
6,0.662509214092087,0.7042491197586059,0.5865384615384616,0.52421875,6.947206974029541,0.545935332775116
7,0.6537478743018684,0.7079131424427032,0.5992223502515437,0.50859375,7.092370510101318,0.5497184991836548
8,0.6438411618327047,0.725710415840149,0.6198765949888544,0.52109375,7.2509002685546875,0.551169216632843
9,0.6329115557146596,0.7278990834951401,0.6308711446248568,0.51640625,7.419936656951904,0.5348829030990601
10,0.6201953350842654,0.7349695503711701,0.6435938051768711,0.52109375,7.599828243255615,0.5500171780586243
11,0.6077961803792598,0.7485725939273834,0.6616281899777088,0.5171875,7.776483535766602,0.5392633080482483
12,0.5907027348057254,0.7628435969352723,0.6790034561366826,0.528125,7.964205265045166,0.5497949719429016
